sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,VS,202118,1,TRUE,282,0.5,50,177734,0.56,158.66,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,-1,-0.57,-50,0
female,ZG,202118,0,TRUE,51,0,0,64046,0,79.63,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,0,NA,NA
female,ZH,202118,3,TRUE,657,0.375,37.5,784417,0.38,83.76,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,0,0,7.5
unknown,AG,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,AI,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,AR,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,BE,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,BL,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,BS,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,FL,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,FR,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,GE,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,GL,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,GR,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,JU,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,LU,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,NE,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,NW,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,OW,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,SG,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,SH,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,SO,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,SZ,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,TG,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,TI,202118,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,UR,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,VD,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,VS,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
unknown,ZG,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,NA
unknown,ZH,202118,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
male,AG,202119,3,TRUE,376,0.75,75,353433,0.85,106.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,2,0.57,200,-25
male,AI,202119,0,TRUE,9,NA,NA,8389,0,107.28,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
male,AR,202119,0,TRUE,40,NA,NA,27993,0,142.89,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
male,BE,202119,1,TRUE,575,0.5,50,514609,0.19,111.74,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,16.699999999999996
male,BL,202119,0,TRUE,112,NA,NA,143638,0,77.97,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
male,BS,202119,0,TRUE,104,NA,NA,95406,0,109.01,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-1.05,-100,NA
male,FL,202119,0,TRUE,29,NA,NA,19368,0,149.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
male,FR,202119,0,TRUE,242,NA,NA,165058,0,146.62,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-0.61,-100,NA
male,GE,202119,1,TRUE,399,1,100,246918,0.4,161.59,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,66.69999999999999
male,GL,202119,0,TRUE,44,0,0,20812,0,211.42,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,0
male,GR,202119,1,TRUE,103,0.5,50,101045,0.99,101.93,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,-50
male,JU,202119,0,TRUE,31,NA,NA,36522,0,84.88,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
male,LU,202119,0,TRUE,172,0,0,209465,0,82.11,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-3,-1.43,-100,-60
male,NE,202119,1,TRUE,195,1,100,86394,1.16,225.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,1,1.16,NA,NA
male,NW,202119,0,TRUE,12,NA,NA,22488,0,53.36,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-4.45,-100,NA
male,OW,202119,0,TRUE,18,NA,NA,19454,0,92.53,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
male,SG,202119,1,TRUE,377,1,100,260651,0.38,144.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,0
male,SH,202119,0,TRUE,37,NA,NA,41608,0,88.93,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
male,SO,202119,0,TRUE,131,NA,NA,140047,0,93.54,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-0.71,-100,NA
male,SZ,202119,1,TRUE,136,0.5,50,84061,1.19,161.79,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,-50
male,TG,202119,1,TRUE,233,1,100,144147,0.69,161.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-0.7,-50,50
male,TI,202119,1,TRUE,504,1,100,171449,0.58,293.96,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,1,0.58,NA,NA
male,UR,202119,0,TRUE,24,0,0,18844,0,127.36,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,0
male,VD,202119,1,TRUE,539,0.5,50,404311,0.25,133.31,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,1,0.25,NA,50
male,VS,202119,1,TRUE,385,1,100,175475,0.57,219.4,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,50
male,ZG,202119,2,TRUE,42,0.667,66.7,65741,3.04,63.89,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,1,1.52,100,-33.3
male,ZH,202119,3,TRUE,709,0.5,50,780245,0.38,90.87,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-2,-0.26,-40,-12.5
female,AG,202119,1,TRUE,294,0.25,25,349653,0.29,84.08,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,1,0.29,NA,25
female,AI,202119,0,TRUE,6,NA,NA,7971,0,75.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,AR,202119,0,TRUE,24,NA,NA,27592,0,86.98,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,BE,202119,1,TRUE,507,0.5,50,532864,0.19,95.15,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-0.19,-50,-16.700000000000003
female,BL,202119,0,TRUE,106,NA,NA,149179,0,71.06,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,BS,202119,0,TRUE,102,NA,NA,100630,0,101.36,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-0.99,-100,NA
female,FL,202119,0,TRUE,29,NA,NA,19687,0,147.31,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,FR,202119,0,TRUE,207,NA,NA,164751,0,125.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,GE,202119,0,TRUE,351,0,0,262530,0,133.7,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-2,-0.76,-100,-66.7
female,GL,202119,1,TRUE,22,1,100,20378,4.91,107.96,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,0
female,GR,202119,1,TRUE,83,0.5,50,100331,1,82.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,1,1,NA,50
female,JU,202119,0,TRUE,28,NA,NA,37276,0,75.12,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,LU,202119,1,TRUE,154,1,100,210861,0.47,73.03,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-0.48,-50,60
female,NE,202119,0,TRUE,161,0,0,89772,0,179.34,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,NW,202119,0,TRUE,11,NA,NA,21406,0,51.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,OW,202119,0,TRUE,20,NA,NA,18981,0,105.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,SG,202119,0,TRUE,338,0,0,258594,0,130.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,0
female,SH,202119,0,TRUE,32,NA,NA,42387,0,75.49,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,SO,202119,0,TRUE,141,NA,NA,140198,0,100.57,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-2,-1.43,-100,NA
female,SZ,202119,1,TRUE,80,0.5,50,79628,1.26,100.47,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,1,1.26,NA,50
female,TG,202119,0,TRUE,187,0,0,141817,0,131.86,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-2,-1.41,-100,-50
female,TI,202119,0,TRUE,379,0,0,180732,0,209.7,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,NA,NA
female,UR,202119,1,TRUE,25,1,100,18203,5.49,137.34,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,0
female,VD,202119,1,TRUE,469,0.5,50,418657,0.24,112.02,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-0.24,-50,-50
female,VS,202119,0,TRUE,282,0,0,177734,0,158.66,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,-1,-0.56,-100,-50
female,ZG,202119,1,TRUE,52,0.333,33.300000000000004,64046,1.56,81.19,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,1,1.56,NA,33.300000000000004
female,ZH,202119,3,TRUE,660,0.5,50,784417,0.38,84.14,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,0,0,12.5
unknown,AG,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,AI,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,AR,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,BE,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,BL,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,BS,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,FL,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,FR,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,GE,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,GL,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,GR,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,JU,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,LU,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,NE,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,NW,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,OW,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,SG,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,SH,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,SO,202119,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,SZ,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,TG,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,TI,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,NA
unknown,UR,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,VD,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,VS,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,ZG,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
unknown,ZH,202119,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
male,AG,202120,1,TRUE,377,0.5,50,353433,0.28,106.67,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-2,-0.57,-66.7,-25
male,AI,202120,0,TRUE,9,NA,NA,8389,0,107.28,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,AR,202120,0,TRUE,40,NA,NA,27993,0,142.89,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,BE,202120,4,TRUE,579,0.571,57.099999999999994,514609,0.78,112.51,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,3,0.59,300,7.099999999999994
male,BL,202120,0,TRUE,112,NA,NA,143638,0,77.97,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,BS,202120,2,TRUE,106,1,100,95406,2.1,111.1,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,2,2.1,NA,NA
male,FL,202120,0,TRUE,29,NA,NA,19368,0,149.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,FR,202120,1,TRUE,243,1,100,165058,0.61,147.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,0.61,NA,NA
male,GE,202120,1,TRUE,400,1,100,246918,0.4,162,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,0,0
male,GL,202120,1,TRUE,45,1,100,20812,4.8,216.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,4.8,NA,100
male,GR,202120,2,TRUE,105,1,100,101045,1.98,103.91,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,0.99,100,50
male,JU,202120,0,TRUE,31,NA,NA,36522,0,84.88,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,LU,202120,0,TRUE,172,0,0,209465,0,82.11,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,0
male,NE,202120,0,TRUE,195,NA,NA,86394,0,225.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-1.16,-100,NA
male,NW,202120,0,TRUE,12,NA,NA,22488,0,53.36,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,OW,202120,0,TRUE,18,NA,NA,19454,0,92.53,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,SG,202120,0,TRUE,377,NA,NA,260651,0,144.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-0.38,-100,NA
male,SH,202120,0,TRUE,37,0,0,41608,0,88.93,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,SO,202120,1,TRUE,132,1,100,140047,0.71,94.25,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,0.71,NA,NA
male,SZ,202120,1,TRUE,137,0.5,50,84061,1.19,162.98,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,0,0
male,TG,202120,0,TRUE,233,0,0,144147,0,161.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-0.69,-100,-100
male,TI,202120,2,TRUE,506,0.667,66.7,171449,1.17,295.13,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,0.59,100,-33.3
male,UR,202120,0,TRUE,24,NA,NA,18844,0,127.36,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
male,VD,202120,0,TRUE,539,0,0,404311,0,133.31,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-0.25,-100,-50
male,VS,202120,2,TRUE,387,1,100,175475,1.14,220.54,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,0.57,100,0
male,ZG,202120,1,TRUE,43,1,100,65741,1.52,65.41,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-1.52,-50,33.3
male,ZH,202120,1,TRUE,710,0.5,50,780245,0.13,91,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-2,-0.25,-66.7,0
female,AG,202120,1,TRUE,295,0.5,50,349653,0.29,84.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,0,25
female,AI,202120,0,TRUE,6,NA,NA,7971,0,75.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,AR,202120,0,TRUE,24,NA,NA,27592,0,86.98,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,BE,202120,3,TRUE,510,0.429,42.9,532864,0.56,95.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,2,0.37,200,-7.100000000000001
female,BL,202120,0,TRUE,106,NA,NA,149179,0,71.06,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,BS,202120,0,TRUE,102,0,0,100630,0,101.36,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,FL,202120,0,TRUE,29,NA,NA,19687,0,147.31,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,FR,202120,0,TRUE,207,0,0,164751,0,125.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,GE,202120,0,TRUE,351,0,0,262530,0,133.7,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,0
female,GL,202120,0,TRUE,22,0,0,20378,0,107.96,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-4.91,-100,-100
female,GR,202120,0,TRUE,83,0,0,100331,0,82.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-1,-100,-50
female,JU,202120,0,TRUE,28,NA,NA,37276,0,75.12,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,LU,202120,2,TRUE,156,1,100,210861,0.95,73.98,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,0.48,100,0
female,NE,202120,0,TRUE,161,NA,NA,89772,0,179.34,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,NW,202120,0,TRUE,11,NA,NA,21406,0,51.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,OW,202120,0,TRUE,20,NA,NA,18981,0,105.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,SG,202120,0,TRUE,338,NA,NA,258594,0,130.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,SH,202120,1,TRUE,33,1,100,42387,2.36,77.85,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,2.36,NA,NA
female,SO,202120,0,TRUE,141,0,0,140198,0,100.57,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,NA
female,SZ,202120,1,TRUE,81,0.5,50,79628,1.26,101.72,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,0,0
female,TG,202120,2,TRUE,189,1,100,141817,1.41,133.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,2,1.41,NA,100
female,TI,202120,1,TRUE,380,0.333,33.300000000000004,180732,0.55,210.26,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,1,0.55,NA,33.300000000000004
female,UR,202120,0,TRUE,25,NA,NA,18203,0,137.34,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-5.49,-100,NA
female,VD,202120,1,TRUE,470,1,100,418657,0.24,112.26,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,0,50
female,VS,202120,0,TRUE,282,0,0,177734,0,158.66,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,0,NA,0
female,ZG,202120,0,TRUE,52,0,0,64046,0,81.19,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-1,-1.56,-100,-33.300000000000004
female,ZH,202120,1,TRUE,661,0.5,50,784417,0.13,84.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,-2,-0.25,-66.7,0
unknown,AG,202120,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,0
unknown,AI,202120,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,AR,202120,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,BE,202120,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,0
unknown,BL,202120,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,BS,202120,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,FL,202120,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,FR,202120,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,GE,202120,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,0
unknown,GL,202120,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,0
unknown,GR,202120,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,0
unknown,JU,202120,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,LU,202120,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,0
unknown,NE,202120,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,NW,202120,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
unknown,OW,202120,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,NA
