nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,sum2w,sum4w,anteil_pos_2w,anteil_pos_4w,anteil_pos_mean2w,timeframe_2w,timeframe_4w,sumTotal_last2w,sumTotal_last4w,mean2w,mean4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_diff_last_age,entries_diff_week,entries_diff_last
all,NE,202241,1863,730,1133,428117,39.2,-3.8999999999999986,23,1,100,176166,1057.53,243019.08,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-41,-104,-59.03,-5.3,0,TRUE,3830,6564,41.2,38.97,20.6,FALSE,FALSE,NA,NA,1915,1641,1087.04,931.51,NA,NA,2174.09,3726.03,7,0,288
all,NE,202242,1716,608,1108,429833,35.4,-3.8000000000000043,23.1,1,100,176166,974.08,243993.17,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-42,-147,-83.45,-7.9,0,TRUE,3579,7231,37.38,38.72,18.7,FALSE,FALSE,NA,NA,1789.5,1807.75,1015.8,1026.16,NA,NA,2031.61,4104.65,7,0,288
all,NE,202243,1343,408,935,431176,30.4,-5,23.1,1,100,176166,762.35,244755.51,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-43,-373,-211.73,-21.7,0,TRUE,3059,6889,33.21,37.65,16.6,FALSE,FALSE,NA,NA,1529.5,1722.25,868.22,977.63,NA,NA,1736.43,3910.52,7,0,288
all,NE,202244,1346,371,975,432522,27.6,-2.799999999999997,23.1,1,100,176166,764.05,245519.57,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-44,3,1.7,0.2,0,TRUE,2689,6268,28.97,33.77,14.5,FALSE,FALSE,NA,NA,1344.5,1567,763.2,889.5,NA,NA,1526.4,3558.01,7,0,288
all,NE,202245,1225,353,872,433747,28.8,1.1999999999999993,23.1,1,100,176166,695.37,246214.93,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-45,-121,-68.68,-9,0,TRUE,2571,5630,28.16,30.91,14.1,FALSE,FALSE,NA,NA,1285.5,1407.5,729.71,798.96,NA,NA,1459.42,3195.85,7,0,288
all,NE,202246,1468,436,1032,435215,29.7,0.8999999999999986,23.1,1,100,176166,833.3,247048.24,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-46,243,137.93,19.8,0,TRUE,2693,5382,29.3,29.13,14.6,FALSE,FALSE,NA,NA,1346.5,1345.5,764.34,763.77,NA,NA,1528.67,3055.07,7,0,288
all,NE,202247,1427,452,975,436642,31.7,2,23.2,1,100,176166,810.03,247858.27,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-47,-41,-23.27,-2.8,0,TRUE,2895,5466,30.67,29.49,15.3,FALSE,FALSE,NA,NA,1447.5,1366.5,821.67,775.69,NA,NA,1643.34,3102.76,7,0,288
all,NE,202248,1491,501,990,438133,33.6,1.9000000000000021,23.2,1,100,176166,846.36,248704.63,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-48,64,36.33,4.5,0,TRUE,2918,5611,32.66,31.05,16.3,FALSE,FALSE,NA,NA,1459,1402.75,828.2,796.27,NA,NA,1656.39,3185.06,7,0,288
all,NE,202249,1562,530,1032,439695,33.9,0.29999999999999716,23.2,1,100,176166,886.66,249591.29,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-49,71,40.3,4.8,0,TRUE,3053,5948,33.77,32.26,16.9,FALSE,FALSE,NA,NA,1526.5,1487,866.51,844.09,NA,NA,1733.02,3376.36,7,0,288
all,NE,202250,1508,424,1084,441203,28.1,-5.799999999999997,23.3,1,100,176166,856.01,250447.31,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-50,-54,-30.65,-3.5,0,TRUE,3070,5988,31.07,31.85,15.5,FALSE,FALSE,NA,NA,1535,1497,871.34,849.77,NA,NA,1742.67,3399.07,7,0,288
all,NE,202251,1678,420,1258,442881,25,-3.1000000000000014,23.3,1,100,176166,952.51,251399.82,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-51,170,96.5,11.3,0,TRUE,3186,6239,26.49,30.05,13.2,FALSE,FALSE,NA,NA,1593,1559.75,904.26,885.39,NA,NA,1808.52,3541.55,7,0,288
all,NE,202252,999,184,815,443880,18.4,-6.600000000000001,23.3,1,100,176166,567.08,251966.89,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-52,-679,-385.43,-40.5,0,TRUE,2677,5747,22.56,27.11,11.3,FALSE,FALSE,NA,NA,1338.5,1436.75,759.79,815.57,NA,NA,1519.59,3262.26,7,0,288
all,NE,202301,572,78,494,444452,13.6,-4.799999999999999,23.2,1,100,176166,324.69,252291.59,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-01,-427,-242.39,-42.7,0,TRUE,1571,4757,16.68,23.25,8.3,FALSE,FALSE,NA,NA,785.5,1189.25,445.89,675.07,NA,NA,891.77,2700.29,7,0,288
all,NE,202302,439,55,384,444891,12.5,-1.0999999999999996,23.2,1,100,176166,249.2,252540.79,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-02,-133,-75.49,-23.3,0,TRUE,1011,3688,13.16,19.98,6.6,FALSE,FALSE,NA,NA,505.5,922,286.95,523.37,NA,NA,573.89,2093.48,7,0,288
all,NE,202303,379,32,347,445270,8.4,-4.1,23.2,1,100,176166,215.14,252755.92,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-03,-60,-34.06,-13.7,0,TRUE,818,2389,10.64,14.61,5.3,FALSE,FALSE,NA,NA,409,597.25,232.17,339.03,NA,NA,464.33,1356.11,7,0,288
all,NE,202304,351,31,320,445621,8.8,0.40000000000000036,23.2,1,100,176166,199.24,252955.17,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-04,-28,-15.9,-7.4,0,TRUE,730,1741,8.63,11.26,4.3,FALSE,FALSE,NA,NA,365,435.25,207.19,247.07,NA,NA,414.38,988.27,7,0,288
all,NE,202305,333,22,311,445954,6.6,-2.200000000000001,23.2,1,100,176166,189.03,253144.19,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-05,-18,-10.21,-5.1,0,TRUE,684,1502,7.75,9.32,3.9,FALSE,FALSE,NA,NA,342,375.5,194.14,213.15,NA,NA,388.27,852.6,7,0,288
all,NE,202306,322,21,301,446276,6.5,-0.09999999999999964,23.2,1,100,176166,182.78,253326.98,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-06,-11,-6.25,-3.3,0,TRUE,655,1385,6.56,7.65,3.3,FALSE,FALSE,NA,NA,327.5,346.25,185.9,196.55,NA,NA,371.81,786.19,7,0,288
all,NE,202307,237,16,221,446513,6.8,0.2999999999999998,23.2,1,100,176166,134.53,253461.51,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-07,-85,-48.25,-26.4,0,TRUE,559,1243,6.62,7.24,3.3,FALSE,FALSE,NA,NA,279.5,310.75,158.66,176.4,NA,NA,317.31,705.58,7,0,288
all,NE,202308,279,29,250,446792,10.4,3.6000000000000005,23.2,1,100,176166,158.37,253619.88,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-08,42,23.84,17.7,0,TRUE,516,1171,8.72,7.51,4.4,FALSE,FALSE,NA,NA,258,292.75,146.45,166.18,NA,NA,292.91,664.71,7,0,288
all,NE,202309,217,21,196,447009,9.7,-0.7000000000000011,23.2,1,100,176166,123.18,253743.06,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-09,-62,-35.19,-22.2,0,TRUE,496,1055,10.08,8.25,5,FALSE,FALSE,NA,NA,248,263.75,140.78,149.72,NA,NA,281.55,598.87,7,0,288
all,NE,202310,215,29,186,447224,13.5,3.8000000000000007,23.2,1,100,176166,122.04,253865.1,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-10,-2,-1.14,-0.9,0,TRUE,432,948,11.57,10.02,5.8,FALSE,FALSE,NA,NA,216,237,122.61,134.53,NA,NA,245.22,538.13,7,0,288
all,NE,202311,207,19,188,447431,9.2,-4.300000000000001,23.2,1,100,176166,117.5,253982.61,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-11,-8,-4.54,-3.7,0,TRUE,422,918,11.37,10.68,5.7,FALSE,FALSE,NA,NA,211,229.5,119.77,130.27,NA,NA,239.55,521.1,7,0,288
all,NE,202312,252,44,208,447683,17.5,8.3,23.1,1,100,176166,143.05,254125.65,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-12,45,25.55,21.7,0,TRUE,459,891,13.73,12.68,6.9,FALSE,FALSE,NA,NA,229.5,222.75,130.27,126.44,NA,NA,260.55,505.77,7,0,288
all,NE,202313,191,27,164,447874,14.1,-3.4000000000000004,23.1,1,100,176166,108.42,254234.07,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-13,-61,-34.63,-24.2,0,TRUE,443,865,16.03,13.76,8,FALSE,FALSE,NA,NA,221.5,216.25,125.73,122.75,NA,NA,251.47,491.01,7,0,288
all,NE,202314,215,18,197,448089,8.4,-5.699999999999999,23.1,1,100,176166,122.04,254356.12,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-14,24,13.62,12.6,0,TRUE,406,865,11.08,12.49,5.5,FALSE,FALSE,NA,NA,203,216.25,115.23,122.75,NA,NA,230.46,491.01,7,0,288
all,NE,202315,179,23,156,448268,12.8,4.4,23.1,1,100,176166,101.61,254457.73,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-15,-36,-20.43,-16.7,0,TRUE,394,837,10.41,13.38,5.2,FALSE,FALSE,NA,NA,197,209.25,111.83,118.78,NA,NA,223.65,475.12,7,0,288
all,NE,202316,207,32,175,448475,15.5,2.6999999999999993,23.1,1,100,176166,117.5,254575.23,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-16,28,15.89,15.6,0,TRUE,386,792,14.25,12.63,7.1,FALSE,FALSE,NA,NA,193,198,109.56,112.39,NA,NA,219.11,449.58,7,0,288
all,NE,202317,147,33,114,448622,22.4,6.899999999999999,23.1,1,100,176166,83.44,254658.67,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-17,-60,-34.06,-29,0,TRUE,354,748,18.36,14.17,9.2,FALSE,FALSE,NA,NA,177,187,100.47,106.15,NA,NA,200.95,424.6,7,0,288
all,NE,202318,148,31,117,448770,20.9,-1.5,23.1,1,100,176166,84.01,254742.69,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-18,1,0.57,0.7,0,TRUE,295,681,21.69,17.47,10.8,FALSE,FALSE,NA,NA,147.5,170.25,83.73,96.64,NA,NA,167.46,386.57,7,0,288
all,NE,202319,151,25,126,448921,16.6,-4.299999999999997,23.1,1,100,176166,85.71,254828.4,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-19,3,1.7,2,0,TRUE,299,653,18.73,18.53,9.4,FALSE,FALSE,NA,NA,149.5,163.25,84.86,92.67,NA,NA,169.73,370.67,7,0,288
all,NE,202320,128,20,108,449049,15.6,-1.0000000000000018,23.1,1,100,176166,72.66,254901.06,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-20,-23,-13.05,-15.2,0,TRUE,279,574,16.13,18.99,8.1,FALSE,FALSE,NA,NA,139.5,143.5,79.19,81.46,NA,NA,158.37,325.83,7,0,288
all,NE,202321,126,22,104,449175,17.5,1.9000000000000004,23.1,1,100,176166,71.52,254972.58,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-21,-2,-1.14,-1.6,0,TRUE,254,553,16.54,17.72,8.3,FALSE,FALSE,NA,NA,127,138.25,72.09,78.48,NA,NA,144.18,313.91,7,0,288
all,NE,202322,154,19,135,449329,12.3,-5.199999999999999,23.1,1,100,176166,87.42,255060,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-22,28,15.9,22.2,0,TRUE,280,559,14.64,15.38,7.3,FALSE,FALSE,NA,NA,140,139.75,79.47,79.33,NA,NA,158.94,317.31,7,0,288
all,NE,202323,124,10,114,449453,8.1,-4.200000000000001,23.1,1,100,176166,70.39,255130.39,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-23,-30,-17.03,-19.5,0,TRUE,278,532,10.43,13.35,5.2,FALSE,FALSE,NA,NA,139,133,78.9,75.5,NA,NA,157.81,301.99,7,0,288
all,NE,202324,101,5,96,449554,5,-3.0999999999999996,23.1,1,100,176166,57.33,255187.72,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-24,-23,-13.06,-18.5,0,TRUE,225,505,6.67,11.09,3.3,FALSE,FALSE,NA,NA,112.5,126.25,63.86,71.67,NA,NA,127.72,286.66,7,0,288
all,NE,202325,98,5,93,449652,5.1,0.09999999999999964,23.1,1,100,176166,55.63,255243.35,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-25,-3,-1.7,-3,0,TRUE,199,477,5.03,8.18,2.5,FALSE,FALSE,NA,NA,99.5,119.25,56.48,67.69,NA,NA,112.96,270.77,7,0,288
all,NE,202326,81,0,81,449733,0,-5.1,23.1,1,100,176166,45.98,255289.33,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-26,-17,-9.65,-17.3,0,TRUE,179,404,2.79,4.95,1.4,FALSE,FALSE,NA,NA,89.5,101,50.8,57.33,NA,NA,101.61,229.33,7,0,288
all,NE,202327,91,0,91,449824,0,0,23.1,1,100,176166,51.66,255340.99,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-27,10,5.68,12.3,0,TRUE,172,371,0,2.7,0,FALSE,FALSE,NA,NA,86,92.75,48.82,52.65,NA,NA,97.64,210.6,7,0,288
all,NE,202328,105,4,101,449929,3.8,3.8,23.1,1,100,176166,59.6,255400.59,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-28,14,7.94,15.4,0,TRUE,196,375,2.04,2.4,1,FALSE,FALSE,NA,NA,98,93.75,55.63,53.22,NA,NA,111.26,212.87,7,0,288
all,NE,202329,79,5,74,450008,6.3,2.5,23.1,1,100,176166,44.84,255445.43,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-29,-26,-14.76,-24.8,0,TRUE,184,356,4.89,2.53,2.4,FALSE,FALSE,NA,NA,92,89,52.22,50.52,NA,NA,104.45,202.08,7,0,288
all,NE,202330,64,2,62,450072,3.1,-3.1999999999999997,23.1,1,100,176166,36.33,255481.76,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-30,-15,-8.51,-19,0,TRUE,143,339,4.9,3.24,2.4,FALSE,FALSE,NA,NA,71.5,84.75,40.59,48.11,NA,NA,81.17,192.43,7,0,288
all,NE,202331,70,11,59,450142,15.7,12.6,23.1,1,100,176166,39.74,255521.5,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-31,6,3.41,9.4,0,TRUE,134,318,9.7,6.92,4.9,FALSE,FALSE,NA,NA,67,79.5,38.03,45.13,NA,NA,76.06,180.51,7,0,288
all,NE,202332,99,22,77,450241,22.2,6.5,23.1,1,100,176166,56.2,255577.69,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-32,29,16.46,41.4,0,TRUE,169,312,19.53,12.82,9.8,FALSE,FALSE,NA,NA,84.5,78,47.97,44.28,NA,NA,95.93,177.11,7,0,288
all,NE,202333,138,21,117,450379,15.2,-7,23.1,1,100,176166,78.34,255656.03,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-33,39,22.14,39.4,0,TRUE,237,371,18.14,15.09,9.1,FALSE,FALSE,NA,NA,118.5,92.75,67.27,52.65,NA,NA,134.53,210.6,7,0,288
all,NE,202334,133,21,112,450512,15.8,0.6000000000000014,23.1,1,100,176166,75.5,255731.53,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-34,-5,-2.84,-3.6,0,TRUE,271,440,15.5,17.05,7.7,FALSE,FALSE,NA,NA,135.5,110,76.92,62.44,NA,NA,153.83,249.76,7,0,288
all,NE,202335,131,12,119,450643,9.2,-6.600000000000001,23.1,1,100,176166,74.36,255805.89,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-35,-2,-1.14,-1.5,0,TRUE,264,501,12.5,15.17,6.2,FALSE,FALSE,NA,NA,132,125.25,74.93,71.1,NA,NA,149.86,284.39,7,0,288
all,NE,202336,161,37,124,450804,23,13.8,23.1,1,100,176166,91.39,255897.28,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-36,30,17.03,22.9,0,TRUE,292,563,16.78,16.16,8.4,FALSE,FALSE,NA,NA,146,140.75,82.88,79.9,NA,NA,165.75,319.58,7,0,288
all,NE,202337,155,26,129,450959,16.8,-6.199999999999999,23.1,1,100,176166,87.99,255985.26,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-37,-6,-3.4,-3.7,0,TRUE,316,580,19.94,16.55,10,FALSE,FALSE,NA,NA,158,145,89.69,82.31,NA,NA,179.38,329.23,7,0,288
all,NE,202338,137,30,107,451096,21.9,5.099999999999998,23.1,1,100,176166,77.77,256063.03,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-38,-18,-10.22,-11.6,0,TRUE,292,584,19.18,17.98,9.6,FALSE,FALSE,NA,NA,146,146,82.88,82.88,NA,NA,165.75,331.51,7,0,288
all,NE,202339,227,59,168,451323,26,4.100000000000001,23.1,1,100,176166,128.86,256191.89,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-39,90,51.09,65.7,0,TRUE,364,680,24.45,22.35,12.2,FALSE,FALSE,NA,NA,182,170,103.31,96.5,NA,NA,206.62,386,7,0,288
all,NE,202340,239,53,186,451562,22.2,-3.8000000000000007,23.1,1,100,176166,135.67,256327.55,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-40,12,6.81,5.3,0,TRUE,466,758,24.03,22.16,12,FALSE,FALSE,NA,NA,233,189.5,132.26,107.57,NA,NA,264.52,430.28,7,0,288
all,NE,202341,248,54,194,451810,21.8,-0.3999999999999986,23.1,1,100,176166,140.78,256468.33,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-41,9,5.11,3.8,0,TRUE,487,851,21.97,23.03,11,FALSE,FALSE,NA,NA,243.5,212.75,138.22,120.77,NA,NA,276.44,483.07,7,0,288
all,NE,202342,202,42,160,452012,20.8,-1,23.1,1,100,176166,114.66,256583,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-42,-46,-26.12,-18.5,0,TRUE,450,916,21.33,22.71,10.7,FALSE,FALSE,NA,NA,225,229,127.72,129.99,NA,NA,255.44,519.96,7,0,288
all,NE,202343,226,44,182,452238,19.5,-1.3000000000000007,23.1,1,100,176166,128.29,256711.28,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-43,24,13.63,11.9,0,TRUE,428,915,20.09,21.09,10,FALSE,FALSE,NA,NA,214,228.75,121.48,129.85,NA,NA,242.95,519.4,7,0,288
all,NE,202344,182,41,141,452420,22.5,3,23.1,1,100,176166,103.31,256814.6,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-44,-44,-24.98,-19.5,0,TRUE,408,858,20.83,21.1,10.4,FALSE,TRUE,NA,858,204,214.5,115.8,121.76,NA,487.04,231.6,487.04,7,0,288
all,NE,202345,283,68,215,452703,24,1.5,23.1,1,100,176166,160.64,256975.24,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-45,101,57.33,55.5,0,TRUE,465,893,23.44,21.84,11.7,FALSE,TRUE,NA,893,232.5,223.25,131.98,126.73,NA,506.91,263.96,506.91,7,0,288
all,NE,202346,353,140,213,453056,39.7,15.700000000000003,23.1,1,100,176166,200.38,257175.62,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-46,70,39.74,24.7,0,TRUE,636,1044,32.7,28.07,16.4,TRUE,TRUE,636,1044,318,261,180.51,148.16,361.02,592.62,361.02,592.62,7,0,288
all,NE,202347,345,100,245,453401,29,-10.700000000000003,23.1,1,100,176166,195.84,257371.46,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-47,-8,-4.54,-2.3,0,FALSE,698,1163,34.38,30.01,17.2,TRUE,TRUE,698,1163,349,290.75,198.11,165.04,396.22,660.17,396.22,660.17,7,288,288
all,NW,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-09,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-10,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-11,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-12,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-13,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-14,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-15,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-16,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-17,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-18,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-19,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-20,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,43894,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-21,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,NW,202022,93,1,92,93,1.1,NA,1.1,1,100,43894,211.87,211.87,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-22,93,211.87,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,35
all,NW,202023,86,0,86,179,0,-1.1,0.6,1,100,43894,195.93,407.8,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-23,-7,-15.94,-7.5,0,TRUE,179,NA,0.56,NA,0.3,FALSE,FALSE,NA,NA,89.5,NA,203.9,NA,NA,NA,407.8,NA,7,0,35
all,NW,202024,103,0,103,282,0,0,0.4,1,100,43894,234.66,642.46,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-24,17,38.73,19.8,0,TRUE,189,NA,0,NA,0,FALSE,FALSE,NA,NA,94.5,NA,215.29,NA,NA,NA,430.58,NA,7,0,35
all,NW,202025,150,0,150,432,0,0,0.2,1,100,43894,341.73,984.19,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-25,47,107.07,45.6,0,TRUE,253,432,0,0.23,0,FALSE,FALSE,NA,NA,126.5,108,288.19,246.05,NA,NA,576.39,984.19,7,0,35
all,NW,202026,157,0,157,589,0,0,0.2,1,100,43894,357.68,1341.87,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-26,7,15.95,4.7,0,TRUE,307,496,0,0,0,FALSE,FALSE,NA,NA,153.5,124,349.71,282.5,NA,NA,699.41,1129.99,7,0,35
all,NW,202027,265,0,265,854,0,0,0.1,1,100,43894,603.73,1945.6,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-27,108,246.05,68.8,0,TRUE,422,675,0,0,0,FALSE,FALSE,NA,NA,211,168.75,480.7,384.45,NA,NA,961.41,1537.8,7,0,35
all,NW,202028,187,2,185,1041,1.1,1.1,0.3,1,100,43894,426.03,2371.62,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-28,-78,-177.7,-29.4,0,TRUE,452,759,0.44,0.26,0.2,FALSE,FALSE,NA,NA,226,189.75,514.88,432.29,NA,NA,1029.75,1729.17,7,0,35
all,NW,202029,137,2,135,1178,1.5,0.3999999999999999,0.4,1,100,43894,312.12,2683.74,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-29,-50,-113.91,-26.7,0,TRUE,324,746,1.23,0.54,0.6,FALSE,FALSE,NA,NA,162,186.5,369.07,424.89,NA,NA,738.14,1699.55,7,0,35
all,NW,202030,104,0,104,1282,0,-1.5,0.4,1,100,43894,236.93,2920.67,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-30,-33,-75.19,-24.1,0,TRUE,241,693,0.83,0.58,0.4,FALSE,FALSE,NA,NA,120.5,173.25,274.52,394.7,NA,NA,549.05,1578.8,7,0,35
all,NW,202031,130,1,129,1412,0.8,0.8,0.4,1,100,43894,296.17,3216.84,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-31,26,59.24,25,0,TRUE,234,558,0.43,0.9,0.2,FALSE,FALSE,NA,NA,117,139.5,266.55,317.81,NA,NA,533.1,1271.24,7,0,35
all,NW,202032,144,2,142,1556,1.4,0.5999999999999999,0.5,1,100,43894,328.06,3544.9,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-32,14,31.89,10.8,0,TRUE,274,515,1.09,0.97,0.5,FALSE,FALSE,NA,NA,137,128.75,312.12,293.32,NA,NA,624.23,1173.28,7,0,35
all,NW,202033,116,0,116,1672,0,-1.4,0.5,1,100,43894,264.27,3809.18,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-33,-28,-63.79,-19.4,0,TRUE,260,494,0.77,0.61,0.4,FALSE,FALSE,NA,NA,130,123.5,296.17,281.36,NA,NA,592.34,1125.44,7,0,35
