sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all
unknown,all,CH03,202102,4,0,4,157,0,-10,10.2,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-02,-6,NA,-60,0,TRUE
unknown,all,CH04,202102,14,0,14,307,0,-7.1,5.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-02,-14,NA,-50,0,TRUE
unknown,all,CH05,202102,4,1,3,45,25,0,24.4,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-02,0,NA,0,0,TRUE
unknown,all,CH06,202102,1,0,1,31,0,0,12.9,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-02,-2,NA,-66.7,0,TRUE
unknown,all,CH07,202102,1,1,0,10,100,100,10,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-02,-3,NA,-75,0,TRUE
male,all,CH01,202103,16776,1592,15184,418749,9.5,-1.0999999999999996,15.6,0.48,48,826704,2029.26,50652.83,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,863,104.39,5.4,0.10000000000000142,TRUE
male,all,CH02,202103,14341,1275,13066,339000,8.9,-2.5,14.5,0.477,47.699999999999996,942630,1521.38,35963.21,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,795,84.34,5.9,0.6999999999999957,TRUE
male,all,CH03,202103,10601,880,9721,228196,8.3,-2.799999999999999,11.7,0.475,47.5,592477,1789.27,38515.59,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,1512,255.2,16.6,0.6999999999999957,TRUE
male,all,CH04,202103,15034,1300,13734,366866,8.6,-2.5,11.3,0.488,48.8,780245,1926.83,47019.33,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,2251,288.5,17.6,0.3999999999999986,TRUE
male,all,CH05,202103,11661,1014,10647,218952,8.7,-3.4000000000000004,14,0.499,49.9,604645,1928.57,36211.66,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,2560,423.39,28.1,0.6999999999999957,TRUE
male,all,CH06,202103,6146,674,5472,141528,11,-4.199999999999999,13.8,0.473,47.3,420053,1463.15,33692.89,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,57,13.57,0.9,-0.5,TRUE
male,all,CH07,202103,3452,222,3230,74896,6.4,-3.6999999999999993,15.8,0.447,44.7,171449,2013.43,43684.13,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,84,49,2.5,-0.5,TRUE
female,all,CH01,202103,18135,1778,16357,478008,9.8,-0.6999999999999993,15.1,0.519,51.9,858921,2111.37,55652.15,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,830,96.63,4.8,-0.20000000000000284,TRUE
female,all,CH02,202103,15697,1397,14300,393851,8.9,-2.1999999999999993,14,0.522,52.2,964861,1626.87,40819.45,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,418,43.33,2.7,-0.7999999999999972,TRUE
female,all,CH03,202103,11725,965,10760,254159,8.2,-2.200000000000001,11.1,0.525,52.5,599462,1955.92,42397.85,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,1391,232.04,13.5,-0.7000000000000028,TRUE
female,all,CH04,202103,15746,1347,14399,401745,8.6,-3,10.7,0.511,51.1,784417,2007.35,51215.74,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,2121,270.39,15.6,-0.5,TRUE
female,all,CH05,202103,11706,1067,10639,242222,9.1,-3.8000000000000007,13.9,0.501,50.1,599070,1954.03,40433,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,2316,386.6,24.7,-0.6999999999999957,TRUE
female,all,CH06,202103,6845,860,5985,149898,12.6,-3.4000000000000004,14,0.527,52.7,413125,1656.88,36283.93,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,191,46.23,2.9,0.5,TRUE
female,all,CH07,202103,4262,260,4002,88053,6.1,-4,14.8,0.553,55.300000000000004,180732,2358.19,48720.2,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,172,95.17,4.2,0.5,TRUE
unknown,all,CH01,202103,13,1,12,965,7.7,3.5,4.5,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,-11,NA,-45.8,-0.1,TRUE
unknown,all,CH02,202103,14,1,13,278,7.1,-15.1,11.2,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,5,NA,55.6,0,TRUE
unknown,all,CH03,202103,8,1,7,165,12.5,12.5,10.3,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,4,NA,100,0,TRUE
unknown,all,CH04,202103,19,1,18,326,5.3,5.3,5.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,5,NA,35.7,0,TRUE
unknown,all,CH05,202103,2,0,2,47,0,-25,23.4,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,-2,NA,-50,0,TRUE
unknown,all,CH06,202103,0,0,NA,31,NA,NA,12.9,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,-1,NA,-100,0,TRUE
unknown,all,CH07,202103,0,0,NA,10,NA,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-03,-1,NA,-100,0,TRUE
male,all,CH01,202104,17864,1500,16364,436613,8.4,-1.0999999999999996,15.3,0.477,47.699999999999996,826704,2160.87,52813.7,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,1088,131.61,6.5,-0.30000000000000426,TRUE
male,all,CH02,202104,13852,1161,12691,352852,8.4,-0.5,14.2,0.465,46.5,942630,1469.51,37432.71,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,-489,-51.87,-3.4,-1.1999999999999957,TRUE
male,all,CH03,202104,10241,706,9535,238437,6.9,-1.4000000000000004,11.5,0.446,44.6,592477,1728.51,40244.09,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,-360,-60.76,-3.4,-2.8999999999999986,TRUE
male,all,CH04,202104,15606,1071,14535,382472,6.9,-1.6999999999999993,11.1,0.469,46.9,780245,2000.14,49019.47,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,572,73.31,3.8,-1.8999999999999986,TRUE
male,all,CH05,202104,11855,830,11025,230807,7,-1.6999999999999993,13.6,0.476,47.599999999999994,604645,1960.65,38172.32,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,194,32.08,1.7,-2.3000000000000043,TRUE
male,all,CH06,202104,5556,457,5099,147084,8.2,-2.8000000000000007,13.6,0.443,44.3,420053,1322.69,35015.58,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,-590,-140.46,-9.6,-3,TRUE
male,all,CH07,202104,2785,167,2618,77681,6,-0.40000000000000036,15.4,0.46,46,171449,1624.39,45308.52,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,-667,-389.04,-19.3,1.2999999999999972,TRUE
female,all,CH01,202104,19573,1665,17908,497581,8.5,-1.3000000000000007,14.9,0.523,52.300000000000004,858921,2278.79,57930.94,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,1438,167.42,7.9,0.4000000000000057,TRUE
female,all,CH02,202104,15937,1334,14603,409788,8.4,-0.5,13.8,0.535,53.5,964861,1651.74,42471.2,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,240,24.87,1.5,1.2999999999999972,TRUE
female,all,CH03,202104,12707,766,11941,266866,6,-2.1999999999999993,10.9,0.554,55.400000000000006,599462,2119.73,44517.58,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,982,163.81,8.4,2.9000000000000057,TRUE
female,all,CH04,202104,17659,1133,16526,419404,6.4,-2.1999999999999993,10.5,0.531,53.1,784417,2251.23,53466.97,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,1913,243.88,12.1,2,TRUE
female,all,CH05,202104,13056,1014,12042,255278,7.8,-1.2999999999999998,13.6,0.524,52.400000000000006,599070,2179.38,42612.38,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,1350,225.35,11.5,2.3000000000000043,TRUE
female,all,CH06,202104,6966,572,6394,156864,8.2,-4.4,13.8,0.556,55.60000000000001,413125,1686.17,37970.11,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,121,29.29,1.8,2.9000000000000057,TRUE
female,all,CH07,202104,3267,173,3094,91320,5.3,-0.7999999999999998,14.5,0.54,54,180732,1807.65,50527.85,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,-995,-550.54,-23.3,-1.3000000000000043,TRUE
unknown,all,CH01,202104,23,0,23,988,0,-7.7,4.4,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,10,NA,76.9,0.1,TRUE
unknown,all,CH02,202104,5,0,5,283,0,-7.1,11,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,-9,NA,-64.3,0,TRUE
unknown,all,CH03,202104,7,0,7,172,0,-12.5,9.9,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,-1,NA,-12.5,0,TRUE
unknown,all,CH04,202104,16,0,16,342,0,-5.3,5.3,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,-3,NA,-15.8,-0.1,TRUE
unknown,all,CH05,202104,2,0,2,49,0,0,22.4,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,0,NA,0,0,TRUE
unknown,all,CH06,202104,6,0,6,37,0,NA,10.8,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,6,NA,NA,0,TRUE
unknown,all,CH07,202104,0,0,NA,10,NA,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2021-04,0,NA,NA,0,TRUE
