geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
ZG,202248,3,TRUE,649,1,100,129787,2.31,500.05,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-48,1,0.77,50,0,FALSE,FALSE,5,8,2.5,2,NA,NA,1.93,1.54,NA,NA,3.85,6.16,3,0,7,1
ZH,202248,26,TRUE,9024,1,100,1564662,1.66,576.74,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-48,-2,-0.13,-7.1,0,FALSE,FALSE,54,122,27,30.5,NA,NA,1.73,1.95,NA,NA,3.45,7.8,26,0,7,17
AG,202249,21,TRUE,4241,1,100,703086,2.99,603.2,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-2,-0.28,-8.7,0,FALSE,FALSE,44,95,22,23.75,NA,NA,3.13,3.38,NA,NA,6.26,13.51,21,0,7,10
AI,202249,0,TRUE,88,NA,NA,16360,0,537.9,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202249,2,TRUE,362,1,100,55585,3.6,651.25,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,0,0,0,0,FALSE,FALSE,4,8,2,2,NA,NA,3.6,3.6,NA,NA,7.2,14.39,2,0,7,0
BE,202249,42,TRUE,7335,1,100,1047473,4.01,700.26,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-3,-0.29,-6.7,0,FALSE,FALSE,87,191,43.5,47.75,NA,NA,4.15,4.56,NA,NA,8.31,18.23,42,0,7,27
BL,202249,17,TRUE,2041,1,100,292817,5.81,697.02,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-4,-1.36,-19,0,FALSE,FALSE,38,61,19,15.25,NA,NA,6.49,5.21,NA,NA,12.98,20.83,17,0,7,3
BS,202249,22,TRUE,2019,1,100,196036,11.22,1029.91,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,1,0.51,4.8,0,FALSE,FALSE,43,60,21.5,15,NA,NA,10.97,7.65,NA,NA,21.93,30.61,22,0,7,4
FL,202249,1,TRUE,357,1,100,39055,2.56,914.1,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,1,2.56,NA,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,1.28,1.92,NA,NA,2.56,7.68,1,0,7,1
FR,202249,15,TRUE,2267,1,100,329809,4.55,687.37,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-3,-0.91,-16.7,0,FALSE,FALSE,33,71,16.5,17.75,NA,NA,5,5.38,NA,NA,10.01,21.53,15,0,7,3
GE,202249,79,TRUE,5951,1,100,509448,15.51,1168.13,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-15,-2.94,-16,0,FALSE,FALSE,173,314,86.5,78.5,NA,NA,16.98,15.41,NA,NA,33.96,61.64,79,0,7,0
GL,202249,0,TRUE,371,NA,NA,41190,0,900.7,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,1.82,NA,NA,0,7.28,0,0,7,1
GR,202249,4,TRUE,1194,1,100,201376,1.99,592.92,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,2,1,100,0,FALSE,FALSE,6,11,3,2.75,NA,NA,1.49,1.37,NA,NA,2.98,5.46,4,0,7,8
JU,202249,1,TRUE,563,1,100,73798,1.36,762.89,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,0,0,0,0,FALSE,FALSE,2,9,1,2.25,NA,NA,1.36,3.05,NA,NA,2.71,12.2,1,0,7,1
LU,202249,3,TRUE,1905,1,100,420326,0.71,453.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-6,-1.43,-66.7,0,FALSE,FALSE,12,25,6,6.25,NA,NA,1.43,1.49,NA,NA,2.85,5.95,3,0,7,1
NE,202249,34,TRUE,2502,1,100,176166,19.3,1420.25,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,4,2.27,13.3,0,FALSE,FALSE,64,119,32,29.75,NA,NA,18.16,16.89,NA,NA,36.33,67.55,34,0,7,0
NW,202249,0,TRUE,295,NA,NA,43894,0,672.07,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202249,0,TRUE,326,NA,NA,38435,0,848.19,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202249,11,TRUE,2921,1,100,519245,2.12,562.55,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,4,0.77,57.1,0,FALSE,FALSE,18,32,9,8,NA,NA,1.73,1.54,NA,NA,3.47,6.16,11,0,7,11
SH,202249,3,TRUE,561,1,100,83995,3.57,667.9,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-1,-1.19,-25,0,FALSE,FALSE,7,13,3.5,3.25,NA,NA,4.17,3.87,NA,NA,8.33,15.48,3,0,7,8
SO,202249,20,TRUE,2391,1,100,280245,7.14,853.18,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,6,2.14,42.9,0,FALSE,FALSE,34,58,17,14.5,NA,NA,6.07,5.17,NA,NA,12.13,20.7,20,0,7,13
SZ,202249,1,TRUE,1175,1,100,163689,0.61,717.82,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-3,-1.83,-75,0,FALSE,FALSE,5,11,2.5,2.75,NA,NA,1.53,1.68,NA,NA,3.05,6.72,1,0,7,0
TG,202249,29,TRUE,2964,1,100,285964,10.14,1036.49,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,8,2.8,38.1,0,FALSE,FALSE,50,97,25,24.25,NA,NA,8.74,8.48,NA,NA,17.48,33.92,29,0,7,10
TI,202249,8,TRUE,4233,1,100,352181,2.27,1201.94,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-4,-1.14,-33.3,0,FALSE,FALSE,20,44,10,11,NA,NA,2.84,3.12,NA,NA,5.68,12.49,8,0,7,0
UR,202249,0,TRUE,281,NA,NA,37047,0,758.5,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,0,0,NA,NA,FALSE,FALSE,0,4,0,1,NA,NA,0,2.7,NA,NA,0,10.8,0,0,7,1
VD,202249,27,TRUE,4938,1,100,822968,3.28,600.02,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-7,-0.85,-20.6,0,FALSE,FALSE,61,129,30.5,32.25,NA,NA,3.71,3.92,NA,NA,7.41,15.67,27,0,7,4
VS,202249,15,TRUE,2355,1,100,353209,4.25,666.74,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,8,2.27,114.3,0,FALSE,FALSE,22,46,11,11.5,NA,NA,3.11,3.26,NA,NA,6.23,13.02,15,0,7,2
ZG,202249,1,TRUE,650,1,100,129787,0.77,500.82,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,-2,-1.54,-66.7,0,FALSE,FALSE,4,9,2,2.25,NA,NA,1.54,1.73,NA,NA,3.08,6.93,1,0,7,1
ZH,202249,30,TRUE,9054,1,100,1564662,1.92,578.66,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-49,4,0.26,15.4,0,FALSE,FALSE,56,120,28,30,NA,NA,1.79,1.92,NA,NA,3.58,7.67,30,0,7,17
AG,202250,37,TRUE,4278,1,100,703086,5.26,608.46,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,16,2.27,76.2,0,FALSE,FALSE,58,102,29,25.5,NA,NA,4.12,3.63,NA,NA,8.25,14.51,37,0,7,10
AI,202250,0,TRUE,88,NA,NA,16360,0,537.9,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202250,1,TRUE,363,1,100,55585,1.8,653.05,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-1,-1.8,-50,0,FALSE,FALSE,3,6,1.5,1.5,NA,NA,2.7,2.7,NA,NA,5.4,10.79,1,0,7,0
BE,202250,33,TRUE,7368,1,100,1047473,3.15,703.41,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-9,-0.86,-21.4,0,FALSE,FALSE,75,166,37.5,41.5,NA,NA,3.58,3.96,NA,NA,7.16,15.85,33,0,7,27
BL,202250,20,TRUE,2061,1,100,292817,6.83,703.85,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,3,1.02,17.6,0,FALSE,FALSE,37,68,18.5,17,NA,NA,6.32,5.81,NA,NA,12.64,23.22,20,0,7,3
BS,202250,13,TRUE,2032,1,100,196036,6.63,1036.54,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-9,-4.59,-40.9,0,FALSE,FALSE,35,67,17.5,16.75,NA,NA,8.93,8.54,NA,NA,17.85,34.18,13,0,7,4
FL,202250,1,TRUE,358,1,100,39055,2.56,916.66,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,2.56,1.28,NA,NA,5.12,5.12,1,0,7,1
FR,202250,13,TRUE,2280,1,100,329809,3.94,691.31,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-2,-0.61,-13.3,0,FALSE,FALSE,28,65,14,16.25,NA,NA,4.24,4.93,NA,NA,8.49,19.71,13,0,7,3
GE,202250,66,TRUE,6017,1,100,509448,12.96,1181.08,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-13,-2.55,-16.5,0,FALSE,FALSE,145,314,72.5,78.5,NA,NA,14.23,15.41,NA,NA,28.46,61.64,66,0,7,0
GL,202250,3,TRUE,374,1,100,41190,7.28,907.99,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,3,7.28,NA,NA,FALSE,FALSE,3,5,1.5,1.25,NA,NA,3.64,3.03,NA,NA,7.28,12.14,3,0,7,1
GR,202250,1,TRUE,1195,1,100,201376,0.5,593.42,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-3,-1.49,-75,0,FALSE,FALSE,5,8,2.5,2,NA,NA,1.24,0.99,NA,NA,2.48,3.97,1,0,7,8
JU,202250,1,TRUE,564,1,100,73798,1.36,764.25,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,0,0,0,0,FALSE,FALSE,2,3,1,0.75,NA,NA,1.36,1.02,NA,NA,2.71,4.07,1,0,7,1
LU,202250,5,TRUE,1910,1,100,420326,1.19,454.41,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,2,0.48,66.7,0,FALSE,FALSE,8,25,4,6.25,NA,NA,0.95,1.49,NA,NA,1.9,5.95,5,0,7,1
NE,202250,27,TRUE,2529,1,100,176166,15.33,1435.58,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-7,-3.97,-20.6,0,FALSE,FALSE,61,117,30.5,29.25,NA,NA,17.31,16.6,NA,NA,34.63,66.41,27,0,7,0
NW,202250,0,TRUE,295,NA,NA,43894,0,672.07,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202250,1,TRUE,327,1,100,38435,2.6,850.79,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,1,2.6,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.3,0.65,NA,NA,2.6,2.6,1,0,7,0
SG,202250,3,TRUE,2924,1,100,519245,0.58,563.13,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-8,-1.54,-72.7,0,FALSE,FALSE,14,30,7,7.5,NA,NA,1.35,1.44,NA,NA,2.7,5.78,3,0,7,11
SH,202250,3,TRUE,564,1,100,83995,3.57,671.47,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,0,0,0,0,FALSE,FALSE,6,12,3,3,NA,NA,3.57,3.57,NA,NA,7.14,14.29,3,0,7,8
SO,202250,11,TRUE,2402,1,100,280245,3.93,857.11,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-9,-3.21,-45,0,FALSE,FALSE,31,62,15.5,15.5,NA,NA,5.53,5.53,NA,NA,11.06,22.12,11,0,7,13
SZ,202250,0,TRUE,1175,NA,NA,163689,0,717.82,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-1,-0.61,-100,NA,FALSE,FALSE,1,9,0.5,2.25,NA,NA,0.31,1.37,NA,NA,0.61,5.5,0,0,7,0
TG,202250,30,TRUE,2994,1,100,285964,10.49,1046.98,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,1,0.35,3.4,0,FALSE,FALSE,59,103,29.5,25.75,NA,NA,10.32,9,NA,NA,20.63,36.02,30,0,7,10
TI,202250,15,TRUE,4248,1,100,352181,4.26,1206.2,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,7,1.99,87.5,0,FALSE,FALSE,23,51,11.5,12.75,NA,NA,3.27,3.62,NA,NA,6.53,14.48,15,0,7,0
UR,202250,0,TRUE,281,NA,NA,37047,0,758.5,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,1
VD,202250,23,TRUE,4961,1,100,822968,2.79,602.82,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,-4,-0.49,-14.8,0,FALSE,FALSE,50,120,25,30,NA,NA,3.04,3.65,NA,NA,6.08,14.58,23,0,7,4
VS,202250,16,TRUE,2371,1,100,353209,4.53,671.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,1,0.28,6.7,0,FALSE,FALSE,31,47,15.5,11.75,NA,NA,4.39,3.33,NA,NA,8.78,13.31,16,0,7,2
ZG,202250,1,TRUE,651,1,100,129787,0.77,501.59,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,0,0,0,0,FALSE,FALSE,2,7,1,1.75,NA,NA,0.77,1.35,NA,NA,1.54,5.39,1,0,7,1
ZH,202250,34,TRUE,9088,1,100,1564662,2.17,580.83,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-50,4,0.25,13.3,0,FALSE,FALSE,64,118,32,29.5,NA,NA,2.05,1.89,NA,NA,4.09,7.54,34,0,7,17
AG,202251,18,TRUE,4296,1,100,703086,2.56,611.02,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-19,-2.7,-51.4,0,FALSE,FALSE,55,99,27.5,24.75,NA,NA,3.91,3.52,NA,NA,7.82,14.08,18,0,7,10
AI,202251,0,TRUE,88,NA,NA,16360,0,537.9,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202251,1,TRUE,364,1,100,55585,1.8,654.85,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,0,0,0,0,FALSE,FALSE,2,6,1,1.5,NA,NA,1.8,2.7,NA,NA,3.6,10.79,1,0,7,0
BE,202251,27,TRUE,7395,1,100,1047473,2.58,705.98,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-6,-0.57,-18.2,0,FALSE,FALSE,60,147,30,36.75,NA,NA,2.86,3.51,NA,NA,5.73,14.03,27,0,7,27
BL,202251,8,TRUE,2069,1,100,292817,2.73,706.58,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-12,-4.1,-60,0,FALSE,FALSE,28,66,14,16.5,NA,NA,4.78,5.63,NA,NA,9.56,22.54,8,0,7,3
BS,202251,11,TRUE,2043,1,100,196036,5.61,1042.16,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-2,-1.02,-15.4,0,FALSE,FALSE,24,67,12,16.75,NA,NA,6.12,8.54,NA,NA,12.24,34.18,11,0,7,4
FL,202251,3,TRUE,361,1,100,39055,7.68,924.34,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,2,5.12,200,0,FALSE,FALSE,4,5,2,1.25,NA,NA,5.12,3.2,NA,NA,10.24,12.8,3,0,7,1
FR,202251,8,TRUE,2288,1,100,329809,2.43,693.73,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-5,-1.51,-38.5,0,FALSE,FALSE,21,54,10.5,13.5,NA,NA,3.18,4.09,NA,NA,6.37,16.37,8,0,7,3
GE,202251,53,TRUE,6070,1,100,509448,10.4,1191.49,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-13,-2.56,-19.7,0,FALSE,FALSE,119,292,59.5,73,NA,NA,11.68,14.33,NA,NA,23.36,57.32,53,0,7,0
GL,202251,0,TRUE,374,NA,NA,41190,0,907.99,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-3,-7.28,-100,NA,FALSE,FALSE,3,3,1.5,0.75,NA,NA,3.64,1.82,NA,NA,7.28,7.28,0,0,7,1
GR,202251,2,TRUE,1197,1,100,201376,0.99,594.41,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,1,0.49,100,0,FALSE,FALSE,3,9,1.5,2.25,NA,NA,0.74,1.12,NA,NA,1.49,4.47,2,0,7,8
JU,202251,3,TRUE,567,1,100,73798,4.07,768.31,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,2,2.71,200,0,FALSE,FALSE,4,6,2,1.5,NA,NA,2.71,2.03,NA,NA,5.42,8.13,3,0,7,1
LU,202251,2,TRUE,1912,1,100,420326,0.48,454.89,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-3,-0.71,-60,0,FALSE,FALSE,7,19,3.5,4.75,NA,NA,0.83,1.13,NA,NA,1.67,4.52,2,0,7,1
NE,202251,22,TRUE,2551,1,100,176166,12.49,1448.07,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-5,-2.84,-18.5,0,FALSE,FALSE,49,113,24.5,28.25,NA,NA,13.91,16.04,NA,NA,27.81,64.14,22,0,7,0
NW,202251,0,TRUE,295,NA,NA,43894,0,672.07,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202251,1,TRUE,328,1,100,38435,2.6,853.39,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,2.6,1.3,NA,NA,5.2,5.2,1,0,7,0
SG,202251,7,TRUE,2931,1,100,519245,1.35,564.47,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,4,0.77,133.3,0,FALSE,FALSE,10,28,5,7,NA,NA,0.96,1.35,NA,NA,1.93,5.39,7,0,7,11
SH,202251,0,TRUE,564,NA,NA,83995,0,671.47,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-3,-3.57,-100,NA,FALSE,FALSE,3,10,1.5,2.5,NA,NA,1.79,2.98,NA,NA,3.57,11.91,0,0,7,8
SO,202251,10,TRUE,2412,1,100,280245,3.57,860.68,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-1,-0.36,-9.1,0,FALSE,FALSE,21,55,10.5,13.75,NA,NA,3.75,4.91,NA,NA,7.49,19.63,10,0,7,13
SZ,202251,1,TRUE,1176,1,100,163689,0.61,718.44,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,1,0.61,NA,NA,FALSE,FALSE,1,6,0.5,1.5,NA,NA,0.31,0.92,NA,NA,0.61,3.67,1,0,7,0
TG,202251,23,TRUE,3017,1,100,285964,8.04,1055.03,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-7,-2.45,-23.3,0,FALSE,FALSE,53,103,26.5,25.75,NA,NA,9.27,9,NA,NA,18.53,36.02,23,0,7,10
TI,202251,12,TRUE,4260,1,100,352181,3.41,1209.61,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-3,-0.85,-20,0,FALSE,FALSE,27,47,13.5,11.75,NA,NA,3.83,3.34,NA,NA,7.67,13.35,12,0,7,0
UR,202251,0,TRUE,281,NA,NA,37047,0,758.5,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,1
VD,202251,20,TRUE,4981,1,100,822968,2.43,605.25,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-3,-0.36,-13,0,FALSE,FALSE,43,104,21.5,26,NA,NA,2.61,3.16,NA,NA,5.22,12.64,20,0,7,4
VS,202251,10,TRUE,2381,1,100,353209,2.83,674.11,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,-6,-1.7,-37.5,0,FALSE,FALSE,26,48,13,12,NA,NA,3.68,3.4,NA,NA,7.36,13.59,10,0,7,2
ZG,202251,1,TRUE,652,1,100,129787,0.77,502.36,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,0,0,0,0,FALSE,FALSE,2,6,1,1.5,NA,NA,0.77,1.16,NA,NA,1.54,4.62,1,0,7,1
ZH,202251,39,TRUE,9127,1,100,1564662,2.49,583.32,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-51,5,0.32,14.7,0,FALSE,FALSE,73,129,36.5,32.25,NA,NA,2.33,2.06,NA,NA,4.67,8.24,39,0,7,17
AG,202252,25,TRUE,4321,1,100,703086,3.56,614.58,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,7,1,38.9,0,FALSE,FALSE,43,101,21.5,25.25,NA,NA,3.06,3.59,NA,NA,6.12,14.37,25,0,7,10
AI,202252,0,TRUE,88,NA,NA,16360,0,537.9,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202252,1,TRUE,365,1,100,55585,1.8,656.65,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,0,0,0,0,FALSE,FALSE,2,5,1,1.25,NA,NA,1.8,2.25,NA,NA,3.6,9,1,0,7,0
BE,202252,21,TRUE,7416,1,100,1047473,2,707.99,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-6,-0.58,-22.2,0,FALSE,FALSE,48,123,24,30.75,NA,NA,2.29,2.94,NA,NA,4.58,11.74,21,0,7,27
BL,202252,8,TRUE,2077,1,100,292817,2.73,709.32,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,0,0,0,0,FALSE,FALSE,16,53,8,13.25,NA,NA,2.73,4.53,NA,NA,5.46,18.1,8,0,7,3
BS,202252,13,TRUE,2056,1,100,196036,6.63,1048.79,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,2,1.02,18.2,0,FALSE,FALSE,24,59,12,14.75,NA,NA,6.12,7.52,NA,NA,12.24,30.1,13,0,7,4
FL,202252,2,TRUE,363,1,100,39055,5.12,929.46,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-1,-2.56,-33.3,0,FALSE,FALSE,5,7,2.5,1.75,NA,NA,6.4,4.48,NA,NA,12.8,17.92,2,0,7,1
FR,202252,9,TRUE,2297,1,100,329809,2.73,696.46,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,1,0.3,12.5,0,FALSE,FALSE,17,45,8.5,11.25,NA,NA,2.58,3.41,NA,NA,5.15,13.64,9,0,7,3
GE,202252,33,TRUE,6103,1,100,509448,6.48,1197.96,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-20,-3.92,-37.7,0,FALSE,FALSE,86,231,43,57.75,NA,NA,8.44,11.34,NA,NA,16.88,45.34,33,0,7,0
GL,202252,0,TRUE,374,NA,NA,41190,0,907.99,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,1.82,NA,NA,0,7.28,0,0,7,1
GR,202252,1,TRUE,1198,1,100,201376,0.5,594.91,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-1,-0.49,-50,0,FALSE,FALSE,3,8,1.5,2,NA,NA,0.74,0.99,NA,NA,1.49,3.97,1,0,7,8
JU,202252,2,TRUE,569,1,100,73798,2.71,771.02,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-1,-1.36,-33.3,0,FALSE,FALSE,5,7,2.5,1.75,NA,NA,3.39,2.37,NA,NA,6.78,9.49,2,0,7,1
LU,202252,3,TRUE,1915,1,100,420326,0.71,455.6,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,1,0.23,50,0,FALSE,FALSE,5,13,2.5,3.25,NA,NA,0.59,0.77,NA,NA,1.19,3.09,3,0,7,1
NE,202252,27,TRUE,2578,1,100,176166,15.33,1463.39,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,5,2.84,22.7,0,FALSE,FALSE,49,110,24.5,27.5,NA,NA,13.91,15.61,NA,NA,27.81,62.44,27,0,7,0
NW,202252,0,TRUE,295,NA,NA,43894,0,672.07,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202252,0,TRUE,328,NA,NA,38435,0,853.39,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-1,-2.6,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,1.3,1.3,NA,NA,2.6,5.2,0,0,7,0
SG,202252,5,TRUE,2936,1,100,519245,0.96,565.44,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-2,-0.39,-28.6,0,FALSE,FALSE,12,26,6,6.5,NA,NA,1.16,1.25,NA,NA,2.31,5.01,5,0,7,11
SH,202252,0,TRUE,564,NA,NA,83995,0,671.47,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,0,0,NA,NA,FALSE,FALSE,0,6,0,1.5,NA,NA,0,1.79,NA,NA,0,7.14,0,0,7,8
SO,202252,10,TRUE,2422,1,100,280245,3.57,864.24,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,0,0,0,0,FALSE,FALSE,20,51,10,12.75,NA,NA,3.57,4.55,NA,NA,7.14,18.2,10,0,7,13
SZ,202252,0,TRUE,1176,NA,NA,163689,0,718.44,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-1,-0.61,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.31,0.31,NA,NA,0.61,1.22,0,0,7,0
TG,202252,15,TRUE,3032,1,100,285964,5.25,1060.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2022-52,-8,-2.79,-34.8,0,FALSE,FALSE,38,97,19,24.25,NA,NA,6.64,8.48,NA,NA,13.29,33.92,15,0,7,10
